bootstrap_id,attempt_id,sigma,intercept,log_speed_ref,log_feed_ref,log_depth_ref
272,274,2.0093159030004347e-05,2.719818728634619,-4.007317134003157,-5.742098805211696,-1.6174794443909584
273,275,0.1622746867922353,3.277989655718239,-1.441514539441686,-3.223946419133636,0.3516577672107182
274,276,0.5500829065883951,3.281703795961083,-0.024188405844465553,-1.6402192770062256,-0.36985832131990165
275,277,0.5758480954818856,3.1410862333307996,-0.13353857862027255,-0.9526386890757788,-0.11865247450501332
276,278,0.10956094030394802,2.796692231458674,-1.456677111637494,-4.443366916045822,-2.144778424750356
277,279,0.12067499418330056,2.728750922346958,-1.36790885461161,-3.4920904171880376,-2.2993610598695526
278,280,2.116237334737399e-05,3.247496466941785,-0.9116552064783046,-0.5350311460715697,1.7422417101639844
279,281,0.5379790741444108,3.0016182922502663,0.22906875156936907,-2.317680448037252,-1.1127445608417783
280,282,0.523241876452384,3.141123514799075,-0.3649742811893171,-1.4729167253599726,-0.30989022419427253
281,283,1.1976543308568537e-05,3.7971732208368847,-2.395836807644769,-0.9623529911257281,4.533807806793969
282,284,1.4932133803890013e-05,3.713923687541015,-5.350004880212298,-5.033951338608016,3.633294746135409
283,285,0.49966890781292084,3.118322432142258,-0.22315308963966052,-1.7447949435774448,-0.44671066808520776
284,286,6.585558134643387e-05,2.91283204612807,-0.7471557571154527,-4.150107207691874,-1.9826681714824106
285,287,1.181669077985229e-05,3.857043695046974,-0.2699059369063835,0.39196269688955,0.4975772885401694
286,288,3.9349519056384285e-05,2.8761907637245097,-9.306227693674698,-2.9483582632884437,-1.5556219652085195
287,289,0.13548912964814566,2.833162705674322,-1.0603303916254594,-4.047784122093449,-2.050583488136069
288,290,0.522422257989406,3.169758566268957,-0.0034209692848249074,-1.7875421241921001,-0.21178293311261168
289,291,0.5591110325334419,2.927493219764863,0.19464177292578794,-1.992469083328011,-0.9362253356433446
290,292,0.5808044561401519,3.2226843252848876,-0.1785826439274763,-1.1068620088391476,-0.492688224846757
291,293,0.58749916426426,3.2470236525823872,0.1058900213458746,-1.5447716671369,0.28526453248311723
292,294,2.134148190475151e-05,3.806730872821488,-2.056385780495926,-0.8647265515201242,4.637385878194801
293,295,0.53383572742988,3.1740814614145436,-0.08513636184878291,-1.531597064238038,-0.5903722106387359
294,296,0.5688057785763655,2.9524471224895215,0.16212369202630783,-1.3121185243365032,-0.4867307771545431
295,297,0.18202453246510578,2.908271918256361,-0.12744954871386138,-4.219284166339115,-1.4574044573819154
296,298,0.6284858766753368,3.174145427315627,0.19454864115479972,-1.6909217331539281,-1.0708464621242018
297,299,3.1260550495621495e-05,2.8797448193682227,-3.1061348571487906,-6.218252747919321,-0.6044207434030863
298,300,0.17161234567264416,2.7992267747771993,0.5844396606269551,-4.041668654515563,-1.2639965710409942
299,301,0.6790451918209133,3.4642736978644955,0.030902445915325292,-1.1696008053326297,-0.2678276378270381
300,302,0.1639208801233617,2.8230876824509337,0.4792305963204405,-3.7987439899070647,-1.708930416360608
301,303,0.5280539403705138,3.3790857158641354,0.22396920974386197,-1.3456613183101278,-0.9622280942062236
302,304,1.6280102450686227e-05,3.1182239385018544,-0.027021736603302107,-1.755086213423747,0.39544507879066043
303,305,0.3210702195231545,3.5300516355336273,-0.4344493701427467,-0.031744031468624756,1.5270227043040963
304,306,0.44911255553745333,2.9411326043599053,0.14065950929065243,-1.6705020223521418,-2.597116824666612
305,307,0.15972010076057647,3.220677058163762,-1.672710109049219,-2.758896168136979,0.5411001337282256
306,308,4.303773203562731e-05,3.839827316411061,-0.8817627260116082,-2.316287023192315,4.05971252429812
307,309,0.5311666996771371,3.351521096437424,-0.02172644783697085,-1.6338675291130489,-0.8106198146408106
308,310,0.2725705012438803,3.714702129557052,-0.8809079913657277,-0.8210955566536946,1.6661448730722683
309,311,1.9966526974978623e-05,3.2258824460494893,-1.599428289689751,-0.7330998806298937,1.5202241271535244
310,312,0.6342424572997355,3.4619767017837217,0.16745029771207615,-1.5710520766473495,-0.13043559972995072
311,313,0.5522675031176739,3.0969067026537416,0.3911579543132434,-2.1303795640589893,-1.4960888377233859
312,314,1.6088722630613818e-05,3.799146067967646,-2.3247367959205163,0.005566775134142862,4.555442992853207
313,316,0.5232142324627341,3.2435159098781003,0.03534720593727603,-1.9232479799825994,-0.2527838754150772
314,317,0.5807655944187345,3.5259267341369473,0.09995641579438731,-0.9715132728983702,-0.988483018193932
315,318,0.48178913497310133,3.175260766474236,-0.1876661323342185,-1.9318449014719874,-0.7993263954040163
316,319,1.70401006990053e-05,3.8268264683357396,-1.3432558744123972,0.3692657467501872,0.5107559406514577
317,320,0.17615891327291522,2.9219683998918193,-0.1213359553942318,-4.405378225881527,-1.4302785159661127
318,321,0.24220695136348497,3.210445639672554,-0.6718692011105111,-1.9847360700712655,0.21960244129897905
319,322,0.1606805178866923,2.7203049682008484,0.8907096170229009,-2.777971291739082,-1.5375503540715676
320,323,0.546813021745312,2.8891134464660566,0.045098436318099164,-0.9520591981109935,-0.7274517168979996
321,324,0.15430493164446568,3.2519700774850175,-1.7592198577532574,-2.8236952836356406,0.6973349580823562
322,325,0.11031960266274778,2.7523375550475593,-2.0684112088347724,-3.666200302121565,-2.413548055159517
323,326,0.6374815101098249,3.267860179560767,0.10242803131106795,-1.0613979969672473,-0.3841593963376377
324,327,1.6588163837494798e-05,3.8418581662424325,-0.8091145339165802,0.41860693032725593,0.4824068022535703
325,328,3.6301575648127733e-07,2.8193269625267723,-0.6850497983486245,-7.494623966883396,-0.5723208199045904
326,329,0.5420031277488335,2.845698622651928,0.24066784862330298,-1.4887843102272815,-0.969066274049663
327,330,8.837744656350502e-07,2.8201809944640868,-0.6565707556967876,-7.509649167700919,-0.5633592365819937
328,331,6.586632183388751e-07,2.819543614202266,-0.677793086278689,-7.4984567843935155,-0.5700409733657025
329,332,0.6485564220927416,3.3123658133353704,-0.06488174733521929,-1.6158254476688219,-1.1260751121972001
330,333,0.6131627571437804,3.3604736879502646,-0.016217110279982253,-1.588950151642753,-0.0026751024241697344
331,334,0.7391891935468862,3.358543943259731,0.28222540016095465,-0.7155945074640536,-0.22857033110890457
332,335,0.5338357595877786,3.1740815069761705,-0.08513592516106583,-1.5315969093850879,-0.5903720903955829
333,336,0.609037801288778,3.197853171024667,0.10889057857341194,-1.627816706110988,-1.0556281172834072
334,337,1.029870343352499e-07,2.819321072997333,-0.6852566637185813,-7.4945207186438125,-0.5723830791551162
335,338,1.1860093822646497e-05,3.822720592944177,-1.4885458376098772,-0.7009625754539319,4.8104705258439715
336,339,0.5004586134580049,2.916123294891632,0.19992260776029178,-2.0977183629993763,-1.831499046936782
337,340,0.5228326488233135,3.2435469877242284,0.0257391168510146,-1.9486897016789215,-0.23143035019141656
338,341,1.7271122456639038e-05,3.7858208595485614,-2.7990117528525476,-1.0774587715456183,4.411250595635003
339,342,0.19360998696695533,2.8678811066856102,-0.5660322509120337,-4.042185753253458,-1.3910707183269975
340,343,0.5156145081838915,3.3964679100797577,0.09078382563310163,-1.938383921850286,-0.5544760311839473
341,344,1.9259313561187462e-05,3.8404262259018433,-0.8612204840048122,0.3816269470840527,0.5039597350344567
342,345,1.474461136855133e-05,3.7895534427083852,-2.665486945708976,-0.0012324027682218655,4.451568647713069
343,346,1.5930423729023882e-05,3.2373441623152677,-1.2353779625597796,-0.6285310486174023,1.6376349929179344
344,347,7.734351784946656e-06,2.8392190275448423,2.2263393365172313,-4.01886070452728,-2.3182891137737327
345,348,0.6324123750252004,3.5095316555941416,0.12173144403493785,-1.736083734518226,-0.38895232936153906
346,349,2.1375089662439106e-05,3.8007486010864704,-2.2693717300649716,-3.935915337685737,2.9989672365877325
347,350,0.6306058673173897,3.145718597421064,0.3812249141603605,-1.694623277661052,-0.48427764956660296
348,351,0.14128930724873387,2.749819189402577,0.03602286024987355,-3.696076101378374,-1.9235643123255144
349,352,0.319879628837605,3.6397902164981657,-0.6231007208185224,-0.7376467601203027,1.2282774943645285
350,353,0.5853908378176425,3.1339030052833956,0.12038579732394146,-1.805520948930752,-0.9856448157353651
351,354,6.7439199573919134e-09,2.8538348818362445,0.9127572854878354,-4.382616725957213,-2.4283102451335155
352,355,0.49215811966557516,3.2233904866768426,0.07940564854957058,-2.080445206094535,-0.5398856188860007
353,356,0.4657457498756177,3.1236867303787523,-0.3168636070324606,-2.217665148255837,-0.29711117284543004
354,357,1.8781449501691303e-05,3.788914896019542,-2.6879741656127862,-1.04617862729019,4.444626474851007
355,358,0.15785677728822806,3.2557960932960635,-2.0123298017858526,-3.364100458544769,0.5344784521914401
356,359,7.816522988414734e-06,3.2353082447067583,-1.2886578829376816,-0.6437176788018076,1.6185213562954948
357,360,0.4959210595303802,2.9541590526275994,0.0556429380093551,-2.0684143587302466,-0.5955978920259035
358,361,0.16225283574837251,3.2780529841610475,-1.4416993680051697,-3.2241486034485747,0.3520534615065563
359,362,9.751592975848815e-06,2.7831846887260667,-2.3422325601700797,-6.620801724496503,-1.0195927963817013
360,363,0.6883512005644805,3.2431628036006517,0.23288138957993723,-1.7858129560463138,-0.5660238879266795
361,364,0.1832187507913744,3.2216807537949466,-1.2588859645137715,-2.9851627816954673,0.024299288851957774
362,365,1.6713316228122742e-05,2.8075243710687467,-0.788181139142478,-4.853519931814468,-2.147395793295044
363,366,0.5280508180606511,3.0717273799597042,0.0682523366519567,-2.5868864161834764,-1.622184168144413
364,367,4.1798611300843945e-07,2.81934372691852,-0.6845027184731308,-7.4949146163782405,-0.5721473926016737
365,368,0.18308043034598775,3.274426693684734,-1.3484524541137464,-2.6773489787700364,0.8313581982754037
366,369,0.47913724750635,3.2249074958296418,-0.13639289497438117,-1.6694547281130145,-0.968071024957339
367,370,0.5283017502822562,3.0465237256075453,0.05407911900480771,-1.6089542197908824,-1.2625520029604973
368,371,0.5187402575146068,2.9654610712471046,0.5180144354065068,-2.7195013397920467,-1.1772523551885723
369,372,0.14364124315472013,2.7635998230010754,-0.5722311775644945,-4.233986134438977,-1.7770432810897376
370,373,1.3434130909928966e-05,3.2348996736178597,-1.3597011766758083,-0.6638897484085023,1.605745963887905
371,374,0.1674756371248006,3.2215611600073966,-1.8786845769808787,-3.261174796368104,0.3424845362576857
372,375,0.2601537739171548,3.5892028536816296,-0.8643814225209823,-1.813577093465766,1.826421151399254
373,376,0.19345193377069878,3.6512496659012403,-1.4322652848796251,-2.7399312566844025,2.112036321148476
374,377,0.4880914465638904,3.181091607730769,-0.09138146987883329,-2.1187567451347142,-0.13829555938731833
375,378,0.19725895606418947,2.8662339509835033,-0.35001345751092583,-3.8919829886084516,-1.3102184896793727
376,379,0.552535361240893,3.2117933513717496,-0.09624445376790756,-1.5803041461941494,-0.24346526834341742
377,380,0.5521265719251496,3.2479780937316454,0.18054870298583417,-1.7797764443873563,-0.06979929842023752
378,381,0.5435972524498839,3.0040060477944777,-0.0885764720963532,-1.6346473383606186,-1.1937546462425768
379,382,0.5217750963156592,3.0870335753753038,0.0032709914301476306,-1.3256104282683752,-0.3419007170009086
380,383,0.12591320168205905,3.2251978567330495,-2.1026480380824992,-3.651942046344233,0.07473839953588046
381,384,0.6155902219475674,3.2387850468956376,-0.016557212978893336,-0.9873533584378614,-0.03371899389871302
382,385,0.36529833088330493,3.120581682871677,-0.23362141723992544,-2.6364025082522287,-1.331412466300462
383,386,0.11468786487788418,2.7441719605681283,-0.2797788937093671,-3.938482554040782,-2.0267439724516687
384,387,0.7132389407003215,3.44521003759076,0.056379933769721835,-1.134006213556342,-0.38973206117747866
385,388,0.3310957146209949,3.526581109504704,-0.8411744670194236,-0.8751365494393535,1.4219457654745695
386,389,3.4507804015704654e-05,3.7927349352821267,-2.5536318849096764,-1.0074258436421883,4.485846559542614
387,390,0.5253912628340285,2.9676924004532816,0.23727305114596992,-1.766298995893607,-0.45254252730267974
388,391,0.5464260883550146,3.2102182909660737,0.22569237449699087,-1.6174818152195212,0.07177747093240232
389,392,1.322018329422726e-05,3.672780654740837,-6.811308526681863,-4.263844158473575,3.1881382808765877
390,393,0.3023899908874004,3.6401093847886874,-0.7940685906453566,-0.9307099826805338,1.0320433327239058
391,394,9.594426449227563e-06,3.8510886546964946,-0.4823549533888579,0.2434524999879578,0.5837097696217393
392,395,0.6892090800008852,3.580630793207556,0.1551634752411602,-0.9464734981739105,-0.7956836575450055
393,396,0.5309187498417862,3.0286887155949174,0.05505657996469457,-2.229892298734433,-1.6883756576919304
394,397,0.6818968820504263,3.208796386641881,0.17987321434787773,-1.6399113474628069,-0.6755862830992607
395,398,0.550537421427994,3.123123893036168,0.1369495315913082,-1.1669898526126992,-0.1739922004605199
396,399,0.1968984833758817,3.3163265791777548,-0.9123961473164777,-2.540402723489561,0.7261666829161599
397,400,2.156324917232692e-05,2.7781389163560117,-2.0055336557331724,-6.317193125722871,-1.2746574507448303
398,401,0.785445878780606,3.668490559599833,0.1813257225866254,-0.9356734398965342,-0.6460951794795065
399,402,0.15065448306157544,3.2608343759208283,-1.350655317749474,-2.953427457576773,0.5100143407803069
